Proteomics,P_Value,Medians,Cancer
DEPTOR,1.7343065649563647e-06,-0.7270441409950436,Gbm
RBP7,1.7534015488814838e-06,-0.6786073211856101,Gbm
ABHD6,1.9182524040411222e-06,-0.6102542626463034,Gbm
MINDY1,2.000507252130193e-06,-0.6319573589664325,Gbm
NCBP2,2.187210555625451e-06,0.5713109576536639,Gbm
TMCC2,2.3028528315715995e-06,-0.7360387938194519,Gbm
DCTN3,2.6831597250556224e-06,-0.3535030102807755,Gbm
VPS26A,2.9419623962433063e-06,-0.3726257034424015,Gbm
KLK6,2.952388033659498e-06,-0.9655816311612928,Gbm
ADO,3.1120172909094816e-06,-0.537734831228088,Gbm
ELMO1,3.1194639219990244e-06,-0.7064987971360025,Gbm
HDAC5,3.149736010074901e-06,-0.359660892103481,Gbm
BRCC3,3.2220414736712844e-06,-0.2244976777804412,Gbm
KXD1,3.285832932518507e-06,-0.3460024847180629,Gbm
SGCD,3.2943332966002656e-06,-1.013305887886234,Gbm
SSB,3.323895500345437e-06,0.5349652434758666,Gbm
RPS5,3.3921856748465483e-06,0.497577908360069,Gbm
NUP205,3.4553932656799498e-06,0.3221240287200276,Gbm
EIF4G1,3.531287139785665e-06,0.4023805818847615,Gbm
DENND1A,3.549258662267974e-06,-0.23785148821905086,Gbm
CYTH1,3.719186386548139e-06,-0.5603851843521271,Gbm
EI24,3.7595651575930396e-06,0.522440225021052,Gbm
PMP2,3.936489010085949e-06,-0.8976186160700544,Gbm
DNAJB12,3.999150066868381e-06,-0.3875659213430376,Gbm
MMS19,4.040102735616464e-06,-0.32428672480430704,Gbm
LARS,4.047423191002326e-06,0.4332508394337515,Gbm
FAM160B1,4.054802826552808e-06,-0.30375368474960296,Gbm
BORCS5,4.075705919722032e-06,-0.3066951860755989,Gbm
PPA1,4.1204767870269885e-06,-0.4639723914547755,Gbm
CARNS1,4.4989927536752215e-06,-0.9249794474378391,Gbm
HAT1,4.607145078179806e-06,0.5815104259882585,Gbm
YPEL2,4.669538452914177e-06,-0.47512961301048495,Gbm
QDPR,4.694964209082383e-06,-0.5177524118479475,Gbm
GLTP,4.775901582604219e-06,-0.6862168284505473,Gbm
PIP5K1A,4.983419647981273e-06,-0.3297892456254968,Gbm
GRWD1,5.036240320618097e-06,0.530032311614201,Gbm
AKR1C1,5.200129867865178e-06,-1.2795171880770853,Gbm
MKLN1,5.557412057720775e-06,0.21641357355484528,Gbm
GPR89A,5.728278524309682e-06,0.2648299451095369,Gbm
PDIA2,6.04036276318759e-06,-0.6148231834097171,Gbm
SHTN1,6.054504227102373e-06,-0.5915992419522784,Gbm
PRKRIP1,6.541557043127665e-06,0.4432217840297285,Gbm
DNAJB4,6.733327248626042e-06,-0.4409626913667895,Gbm
U2AF2,7.20940437316141e-06,0.5139142621341487,Gbm
POLR1B,7.2652861113990125e-06,0.4279429487296905,Gbm
LDB3,7.494326382472281e-06,-0.6765792856260254,Gbm
SGF29,7.732715773332892e-06,0.313492830219253,Gbm
CENPM,7.887774697311176e-06,1.0673982746938941,Gbm
LMNB1,8.28837806367079e-06,0.6516559644128684,Gbm
LARP7,8.373986522069018e-06,0.276510542526428,Gbm
FA2H,8.410173365835235e-06,-0.6873164796266129,Gbm
HINT3,9.066928663455098e-06,-0.5901966660357739,Gbm
ARHGDIA,9.3441787828284e-06,-0.3012181968450568,Gbm
ZSWIM8,9.566217557586032e-06,-0.2030643358023689,Gbm
EDIL3,9.677939839400992e-06,-0.7650849814135879,Gbm
PPIP5K1,9.99434580103612e-06,-0.4289024390213208,Gbm
SPOCK3,1.057176347794418e-05,-0.8765290672238791,Gbm
SLC9A9,1.0913642278008097e-05,-0.5955493781958537,Gbm
PGS1,1.0917152115421424e-05,-0.4020322807839387,Gbm
XPR1,1.1208870043810272e-05,0.3909296162278745,Gbm
NUP35,1.121150667127507e-05,0.3083832981295715,Gbm
CLDND1,1.1460434147128067e-05,-0.485421715173164,Gbm
KCTD5,1.1970248818851355e-05,0.4779993607250686,Gbm
TPP1,1.2540820457904116e-05,-0.6603892204370041,Gbm
RHOG,1.2876492451103108e-05,-0.6357868181608781,Gbm
MAST3,1.3155164166338491e-05,-0.4595743110352936,Gbm
USP25,1.373541123211348e-05,-0.1881301886044784,Gbm
TSPAN15,1.3802052829196182e-05,-0.618216282159328,Gbm
CNOT3,1.392506227751474e-05,0.2491363531472846,Gbm
MCM6,1.3925676338984356e-05,1.0854073030293578,Gbm
TMEM259,1.3934464653694934e-05,0.4538996367275319,Gbm
MCM4,1.3971960322097895e-05,1.2364838744723563,Gbm
MAD2L1,1.399448378356767e-05,0.546913936694619,Gbm
DTL,1.4023239835892982e-05,0.8221944855973713,Gbm
SUSD5,1.417567131307784e-05,-0.8119613111178401,Gbm
PLCL1,1.4358853807925836e-05,-0.4937994539384736,Gbm
CNTNAP4,1.4496295849580773e-05,-1.0447550874454279,Gbm
TANGO2,1.450900015914538e-05,-0.521108681658334,Gbm
NAA50,1.4660722799450535e-05,0.4035870774551527,Gbm
FAM177A1,1.4844371583372852e-05,-0.4602003985530555,Gbm
SELL,1.5133367215311594e-05,-0.7115678685209035,Gbm
ATG4C,1.6084284035130523e-05,-0.13670498196054653,Gbm
ASAP1,1.6592777960277717e-05,-0.27844318461983697,Gbm
RARS,1.6667183941748512e-05,0.35512004786879875,Gbm
USP39,1.7429516717635753e-05,0.4197656966513674,Gbm
GRID1,1.788633600091605e-05,-0.7253794306303759,Gbm
LTA4H,1.864740087430859e-05,-0.3470875955611596,Gbm
TSPAN14,1.872213909303592e-05,-0.5860380598282965,Gbm
CNDP1,1.8762432315142968e-05,-0.888662576986052,Gbm
PCNA,1.89426068738042e-05,0.631486413863703,Gbm
ILF3,1.9127648692036178e-05,0.4214956424621741,Gbm
POLD2,2.004268305788508e-05,0.4052486600467675,Gbm
RAB8B,2.027173167204617e-05,-0.446976426090049,Gbm
MAP1LC3B,2.0323538648354648e-05,-0.577114476492644,Gbm
GINS3,2.0906412728690132e-05,0.8944315345010209,Gbm
PEMT,2.163136390683368e-05,-1.422824734365583,Gbm
BZW1,2.18363818483762e-05,0.38346314774409,Gbm
NIPA1,2.2172464863015293e-05,-0.3347675921774195,Gbm
GTF2I,2.222231837816522e-05,0.54089383129857,Gbm
DTYMK,2.246567859302141e-05,0.4194140615990515,Gbm
REPS2,2.279080888546606e-05,-0.6091576729067599,Gbm
TARSL2,2.34479076835809e-05,-0.3975468814875881,Gbm
DCTN5,2.363170764638959e-05,-0.2898255973570384,Gbm
SAAL1,2.3978971453969313e-05,0.5251692380032473,Gbm
EPB41L3,2.423775314702073e-05,-1.1701093828326856,Gbm
FAM124A,2.4287929323933742e-05,-0.4833785001043889,Gbm
SPATA13,2.464948576815665e-05,-0.5971644970805841,Gbm
RANGAP1,2.4794795590302263e-05,0.2881706067810445,Gbm
SAE1,2.48157860992406e-05,0.4701211497404149,Gbm
TCF3,2.483373298597582e-05,0.664142961713341,Gbm
GPATCH11,2.572225734282869e-05,0.5105384482536749,Gbm
PI4K2A,2.596032962216032e-05,-0.5580968316034195,Gbm
LANCL1,2.6156186531131688e-05,-0.49575584391381206,Gbm
TSR1,2.6912888665619447e-05,0.3758526557346232,Gbm
KIAA0930,2.7394026038052413e-05,-0.4998377445759716,Gbm
TMEM63A,2.758941066216204e-05,-0.4203003060229902,Gbm
TRIM28,2.7598553411022797e-05,0.6328058166438386,Gbm
FCHO1,2.7970611993969287e-05,-0.5304410723155919,Gbm
UBE2D4,2.8122482248121217e-05,-0.34480278338446746,Gbm
SIRT2,2.831434642194066e-05,-0.6687591323729969,Gbm
TFRC,2.900251001876953e-05,0.7459332689316355,Gbm
ACTR10,2.940012784893691e-05,-0.4656434974143857,Gbm
DEF8,3.0039192530420502e-05,-0.2042870930219512,Gbm
CCDC47,3.100033720753191e-05,0.3898540836640907,Gbm
PURB,3.1386357902345355e-05,0.3983225989129025,Gbm
SLC39A7,3.201800824601044e-05,0.513747594478762,Gbm
SERBP1,3.2516214657517766e-05,0.3476545402592645,Gbm
COQ8A,3.2577557032076454e-05,-0.3306668349796585,Gbm
ATRX,3.301642653043297e-05,0.43501278038733776,Gbm
ATG10,3.3537230814731566e-05,-0.5448813550906307,Gbm
BCAS2,3.359987742219361e-05,0.3649735942513381,Gbm
LSM4,3.372402202401447e-05,0.4028123087377336,Gbm
PPM1K,3.4788243488469905e-05,-0.735186856897631,Gbm
NASP,3.5524354431603425e-05,0.7135279988115064,Gbm
FOLH1,3.5813656525603966e-05,-0.7117573901671225,Gbm
GUCY1A1,3.6135317616347745e-05,-0.6221029186802339,Gbm
POLD3,3.630443780984872e-05,0.4836131565510346,Gbm
RFC5,3.6689603685473776e-05,0.4816352089078175,Gbm
MTAP,3.6738336052953944e-05,-0.913632711182836,Gbm
TYW1,3.706725159394144e-05,0.3013818964111644,Gbm
AMPD3,3.775768829366571e-05,-0.7760122859966825,Gbm
PCSK6,3.788005869534021e-05,-0.5484973495257675,Gbm
ABHD17B,3.813734136670787e-05,-0.3589089243585276,Gbm
TBC1D7,3.8147646452480324e-05,-0.2962053272722432,Gbm
YPEL5,3.81616355833348e-05,0.3349509466895568,Gbm
DDX23,3.819539356351391e-05,0.3612117417902807,Gbm
BCAS1,3.8250688364354634e-05,-1.1171665278578005,Gbm
TSPAN8,3.8317042948331536e-05,-2.0601046880175615,Gbm
MITF,3.838346797654061e-05,-0.4713929922663236,Gbm
NABP2,3.87053294633236e-05,0.3648306297286798,Gbm
VPS39,3.917724968997708e-05,-0.2380712055800916,Gbm
ENPP2,3.981252779339116e-05,-0.6913942393698705,Gbm
CNP,4.023316775662793e-05,-1.145510822330035,Gbm
RUVBL1,4.0456962890446915e-05,0.31484055717819204,Gbm
MCM5,4.1005563139518955e-05,0.8705330309606905,Gbm
SRBD1,4.100978209351362e-05,0.3576169481556335,Gbm
CUEDC2,4.1015207256697806e-05,-0.377696907312579,Gbm
VAT1,4.1094042528285686e-05,-0.5121178947802558,Gbm
MCM2,4.136722462609951e-05,0.9395132155795306,Gbm
OBSL1,4.162655370455146e-05,0.36437835188527,Gbm
DIP2C,4.2263993687962546e-05,-0.6286952740207751,Gbm
XPNPEP1,4.245085996129823e-05,-0.2150913992486652,Gbm
HNRNPD,4.2560195568042025e-05,0.3629638141389101,Gbm
PDAP1,4.417972319845722e-05,0.4790197028345821,Gbm
CNPY4,4.512696964746066e-05,0.6358379290788461,Gbm
USP31,4.512884144121304e-05,-0.3994139201516925,Gbm
RPAP2,4.61268865494276e-05,0.3248049662957646,Gbm
DNAJC12,4.620631411436543e-05,-0.848463764400467,Gbm
GPX7,4.855197330083482e-05,0.578718737047914,Gbm
GNPDA2,4.9074798692419044e-05,-0.4186890694068765,Gbm
PRPF6,4.964120764059522e-05,0.3918699551897835,Gbm
GSTO1,4.998463197934404e-05,-0.8432274194743387,Gbm
LIG3,5.00847427925094e-05,0.5717001972179869,Gbm
PCM1,5.112434764721637e-05,0.3543201136800785,Gbm
IPO9,5.17474280164911e-05,0.3174287742674409,Gbm
PTBP1,5.181553235775017e-05,0.4120935788190102,Gbm
IFITM3,5.217025124933378e-05,-0.3972859733150295,Gbm
MTMR7,5.2373400848830516e-05,-0.6013784242667939,Gbm
MCM7,5.2843049316761404e-05,1.0364554796463556,Gbm
WDFY4,5.306359567013831e-05,-0.6357060889969898,Gbm
NEDD1,5.311268331072384e-05,0.43312219813209335,Gbm
DHFR,5.4278009332797824e-05,1.0215005600599758,Gbm
ZKSCAN1,5.504797394568685e-05,0.21073014554066388,Gbm
BABAM2,5.5058015722513305e-05,-0.2055385372069534,Gbm
FKBP9,5.6395322983672276e-05,0.8120792150453716,Gbm
SNRNP27,5.7044503338411584e-05,0.3843484082868018,Gbm
ARL8A,5.827568600429707e-05,-0.22027007730036066,Gbm
PDE1A,5.9941482428159555e-05,-1.090115840636605,Gbm
NAA10,6.062872065262566e-05,0.2278186386108815,Gbm
ERLIN1,6.081828799506912e-05,-0.305040357969053,Gbm
POLR2C,6.106756800053367e-05,0.3024325933227105,Gbm
HDAC11,6.132635105306143e-05,-0.584223874538065,Gbm
G3BP1,6.299068163978733e-05,0.2650186345663064,Gbm
DCTN2,6.411995149057409e-05,-0.37216290221105547,Gbm
AFF4,6.554772569560406e-05,0.2759503601378106,Gbm
SLC35E1,6.592226725274261e-05,0.41086000363227293,Gbm
ABR,6.61905751411306e-05,-0.5163697282349194,Gbm
NAA15,6.696926411937992e-05,0.2302990775670164,Gbm
LHPP,6.804271412755548e-05,-0.6130733183983464,Gbm
WDCP,6.85271036958242e-05,0.366306767005724,Gbm
NUP37,6.884455321152304e-05,0.4639295330311722,Gbm
RBM33,6.96610408546714e-05,0.2739419036214812,Gbm
PTER,6.991955123870799e-05,-0.8860068359896226,Gbm
GCLC,7.126442248109606e-05,-0.476277164073063,Gbm
CDC42EP2,7.150847832293109e-05,-0.6854118443078975,Gbm
CCDC28A,7.164890227612712e-05,-0.5729623259168535,Gbm
ALDH1A1,7.34495691605688e-05,-1.274592549785523,Gbm
THOC6,7.349417713100073e-05,0.36574697145767454,Gbm
DHX34,7.392293538209361e-05,0.39794073903276295,Gbm
TAF7,7.398606067363382e-05,0.3005503886154759,Gbm
DDX17,7.408350024440386e-05,0.4092827343356734,Gbm
NCBP1,7.428702459438763e-05,0.3867164980743214,Gbm
NT5C2,7.434424238906676e-05,-0.32879440600580223,Gbm
NPL,7.539389093293336e-05,-1.0864863938518778,Gbm
MAP1A,7.573934547665164e-05,-0.7357876056649265,Gbm
HGS,7.666456285159145e-05,-0.2809935632219598,Gbm
TNRC18,7.717982087137084e-05,0.2754497256940985,Gbm
NT5DC1,7.720518156970808e-05,-0.580501107611014,Gbm
SF3B5,7.944819688457151e-05,0.33848853715215355,Gbm
TPR,8.168249437865829e-05,0.3313253556014946,Gbm
LRRC14,8.171609216766199e-05,-0.29425547405763913,Gbm
MAP6D1,8.185976657072281e-05,-1.0191621999807174,Gbm
CRYBB1,8.307584894442287e-05,-0.6592148349580058,Gbm
FAM207A,8.335371742456482e-05,0.6048297091509586,Gbm
MCM3,8.335616300065465e-05,0.9265258372271764,Gbm
ARHGAP22,8.403675193550755e-05,-0.37467216145117105,Gbm
KCNAB2,8.475045500255637e-05,-0.558784508292067,Gbm
PUS7,8.649675490216809e-05,0.439167885477694,Gbm
PRPF8,8.793286659109016e-05,0.32707312805733496,Gbm
NSUN2,8.793462731935032e-05,0.3148783620022745,Gbm
CLMN,8.876333405223239e-05,-0.3022107349795715,Gbm
SLK,8.924095070418251e-05,-0.3057573605529692,Gbm
AKR1C3,8.971298311321784e-05,-0.8056327009482855,Gbm
ANLN,9.052761430653469e-05,-0.99627246994763,Gbm
UBTD1,9.085916279313415e-05,-0.5779786066975947,Gbm
RFX2,9.127882398862529e-05,0.6760220556822114,Gbm
SHOC2,9.15077801896954e-05,-0.2647367226213155,Gbm
GATAD2A,9.330913868199172e-05,0.3481018015563752,Gbm
FHIT,9.36629138344954e-05,-0.3762238621308755,Gbm
IRF2BP1,9.471081664040758e-05,0.4190358835909478,Gbm
DSC2,9.61082911550484e-05,-0.7244170717399425,Gbm
NUP98,9.640175920753816e-05,0.27033844344631913,Gbm
CLEC16A,9.691877522734664e-05,-0.2131324558150764,Gbm
SF3B6,9.73893651883472e-05,0.3494656052963618,Gbm
CAPRIN1,9.84983544623728e-05,0.3721865166688796,Gbm
WBP2,9.944506692091992e-05,-0.4918854990684404,Gbm
ACTR1B,9.952762253368646e-05,-0.41813265559164303,Gbm
SP3,9.957692417891476e-05,0.3729970130789333,Gbm
EVL,9.977563063484336e-05,-0.44874314784616304,Gbm
CHAF1A,0.00010070562978486104,0.6469874691542796,Gbm
WASHC5,0.0001014282381541935,-0.2189875629560892,Gbm
SLC44A1,0.00010191962846807844,-0.6141865522817425,Gbm
FKBP14,0.00010215450918159168,0.4416667300397615,Gbm
AKR1D1,0.00010326547250389884,-0.9294093025998421,Gbm
UBA2,0.00010335956055032221,0.4037595917771549,Gbm
MAG,0.00010447511253634998,-1.1194552094787442,Gbm
LIN37,0.00010507971256626736,0.4932529408491335,Gbm
FAM107B,0.00011001101738331109,-0.450460179497089,Gbm
TREM2,0.00011125276642237424,-0.6116092828768566,Gbm
CCDC134,0.00011170477648067662,0.3958161930298548,Gbm
ARGLU1,0.00011217454168976675,0.4489532989394289,Gbm
CBX5,0.00011237786700240762,0.6016960145875405,Gbm
LIPA,0.00011261299321001072,-0.6530127919879182,Gbm
SIK3,0.0001132586275704036,-0.31445930555013185,Gbm
RPS25,0.0001147743038161502,0.506882082450324,Gbm
NCKAP1L,0.0001158028818234252,-0.9295674855924709,Gbm
GLDN,0.0001160039518785005,-0.6734810242168779,Gbm
ALAD,0.00011610955079605914,-0.5975132957221945,Gbm
SPOCK1,0.00011627576247682442,-0.7119548090240548,Gbm
PHAX,0.00011636907876251472,0.4463721030256415,Gbm
NINJ2,0.00011914909487630278,-0.4620964879228126,Gbm
CREG1,0.00011956397253048723,-0.4660578386613925,Gbm
C1orf35,0.0001219839801947886,0.4916685378345887,Gbm
YBX1,0.00012297743931081532,0.5839298062324785,Gbm
AKAP6,0.0001234212140865871,-0.3637567270439461,Gbm
NCL,0.0001240661289255047,0.3727680272599479,Gbm
DOCK10,0.0001241014428929339,-0.5007155781412646,Gbm
UGT8,0.00012455244637618409,-0.5552925314623416,Gbm
RNF13,0.0001254949036413433,-0.44265725010249546,Gbm
EIF2B5,0.00012634559848720677,0.1884312026500272,Gbm
EFTUD2,0.0001267126968409913,0.30442935594168385,Gbm
TESC,0.0001278257071019737,-0.4920114897267915,Gbm
RBM39,0.00012798171921129503,0.39731641169509546,Gbm
PEX5L,0.00012810502336192692,-0.950726031154368,Gbm
THOC2,0.00012913223982554068,0.2766275774241525,Gbm
WDR44,0.00012931338313097287,-0.2548207778738025,Gbm
MTSS1,0.00013090592905514898,-0.5214792424357145,Gbm
MMP12,0.00013141421819549647,-0.9145496755931528,Gbm
ZFYVE27,0.0001318625231700965,-0.444018720684461,Gbm
CCDC6,0.00013215991542310903,-0.4764060626080959,Gbm
SEPT4,0.000133103390441279,-0.7157145631027161,Gbm
ENPP4,0.00013320872202420236,-0.7037125340458635,Gbm
DOCK3,0.00013376612425568352,-0.4524286167202933,Gbm
ZC3HC1,0.00013540940873296454,0.320748305733361,Gbm
NUP153,0.00013657616491208764,0.3839597229995605,Gbm
UBAP2L,0.00013754825613772594,0.2369067493038743,Gbm
APLP1,0.0001395915471381529,-0.393038446709186,Gbm
POMT2,0.00014121796181327257,0.4738473836235008,Gbm
RPS15A,0.00014167948549992672,0.3355313584875235,Gbm
NES,0.0001427432513177302,1.2449455934018063,Gbm
SON,0.0001482178022933942,0.3096582905348192,Gbm
MBD3,0.00014907141376569523,0.6250089440607435,Gbm
EIF2S3,0.00014925085217330905,0.260444370801663,Gbm
ACTL6A,0.00015029072583609476,0.3692203627384491,Gbm
RFC3,0.00015120891883698163,0.4436710716837048,Gbm
SELPLG,0.00015177774636460675,-0.6003688887542046,Gbm
COMMD4,0.00015253885963963755,-0.257528466695935,Gbm
ELF2,0.00015368187200610653,0.2901458494775131,Gbm
MBP,0.00015391218128776036,-2.4813735068938088,Gbm
EZH2,0.0001548978512334075,0.8761952041203163,Gbm
SNRNP200,0.00015573586299393765,0.3658937635849876,Gbm
BUD31,0.00015745566254708404,0.6085800236419654,Gbm
RMC1,0.00015757609320942757,-0.2234869258424877,Gbm
COQ7,0.00015946356373207476,-0.3250217380273935,Gbm
TBC1D12,0.00015973575224340216,-0.485216866155521,Gbm
PEX16,0.00016004407504218782,-0.32935669112997645,Gbm
TTC14,0.00016035620256751602,0.22395386495312025,Gbm
CPPED1,0.00016077212015679513,-0.5439958156692135,Gbm
SSRP1,0.00016099850990778812,0.6323784150016856,Gbm
GART,0.0001610976584890893,0.4782221488403358,Gbm
DPY19L4,0.0001616707645548431,0.4090170912747021,Gbm
POLR1D,0.00016173243036894102,0.3876955859236415,Gbm
FARSB,0.00016254441131315208,0.2888932378095768,Gbm
ALG6,0.00016290290635961652,0.345529533681336,Gbm
ZDHHC20,0.00016520605901156174,-0.2721856794565879,Gbm
TLR7,0.00016540285976307075,-0.5958485420065086,Gbm
TRAPPC9,0.00016612566153175083,-0.24960982033173096,Gbm
CDR2L,0.00016656401473647686,-0.20079123860011008,Gbm
PPP1R21,0.00016808229144565215,-0.1481134984694196,Gbm
UNC45A,0.00016865510847513684,0.5606067034732595,Gbm
RCN1,0.00016882178756731723,0.537546739735475,Gbm
ACSL5,0.0001689901944886896,-0.5389231854352476,Gbm
MED6,0.00016930293005668225,0.3755778397772915,Gbm
NEFM,0.00016953739596679078,-1.3275711447378764,Gbm
EIF2S1,0.0001697501627944841,0.3860446497773473,Gbm
SRRT,0.00017207489427334776,0.3668133112371907,Gbm
ALG8,0.00017237824735836366,0.3953963581366096,Gbm
EIF5A2,0.0001738185909299784,-0.5029121439281374,Gbm
ABCF1,0.00017602580824167244,0.2905302837714154,Gbm
CSE1L,0.00017772685474205398,0.33338641473712044,Gbm
AKAP8,0.00017904663071202276,0.2991444851364289,Gbm
FAM171A1,0.00018150490123220212,-0.5124348347216471,Gbm
DPM1,0.00018330750290063453,0.3314066376150005,Gbm
IARS,0.00018588194950837488,0.35591499160908924,Gbm
EIF4E3,0.0001864091137511121,-0.4461802246087598,Gbm
SNRPB2,0.00018649415351895747,0.29398017430474704,Gbm
PLEKHA8,0.0001871833103224239,0.373492913035221,Gbm
SLCO2B1,0.00019040061140197743,-0.6570331744730775,Gbm
CTNND1,0.00019213331862401022,0.278258117574141,Gbm
PIK3IP1,0.00019222090115583601,-0.646863773457775,Gbm
TBC1D22A,0.0001925261029993866,-0.26413691129000616,Gbm
SPC24,0.00019340737050147088,0.8906050849964601,Gbm
TIA1,0.00019569042492551968,0.4195716088587721,Gbm
PPP1R3E,0.00019755081363071128,-0.38121933901604,Gbm
PNN,0.00019767251494930436,0.3802666380740379,Gbm
JOSD2,0.00019784653867901687,-0.393858931098632,Gbm
RPLP2,0.0001982417864490755,0.4321751607479325,Gbm
LRMP,0.00020016662557794792,-0.392786309104696,Gbm
MED8,0.0002004579926659629,0.3171572335378927,Gbm
SMC4,0.00020190266592484286,0.6790944855213411,Gbm
ERC1,0.00020221648829163333,0.18294271445115146,Gbm
TNPO3,0.00020231180845875239,0.27120138743959343,Gbm
CIAO1,0.0002023322022265683,-0.2988519293130495,Gbm
MAP7,0.0002028021555607874,-0.6789398989164054,Gbm
NAPEPLD,0.00020356571947423971,-0.5941465756026589,Gbm
CAB39,0.00020552562175362013,-0.18709221443190746,Gbm
NCOA7,0.00020555038315394342,-0.39540283752943606,Gbm
PMS1,0.00020695141378243912,0.33644590178361894,Gbm
PNMA2,0.00020727263526062185,0.7626537524897815,Gbm
DOCK2,0.0002078913154484402,-0.8007981043949994,Gbm
BCLAF1,0.000208566792077962,0.42324372804870375,Gbm
CDK2AP1,0.0002106754859404505,0.42820053306753103,Gbm
PWP2,0.0002108238718588425,0.3155941335395533,Gbm
HSPBP1,0.0002109916571463104,0.3318284492682913,Gbm
PEBP1,0.0002146459661558248,-0.639794052140067,Gbm
TRAPPC10,0.00021750876729434023,-0.2286983659681743,Gbm
SF3B4,0.00021850406384687506,0.3387532410412644,Gbm
RPS2,0.0002236818788103453,0.395415715094775,Gbm
CHUK,0.00022406894499803085,-0.24222427037246705,Gbm
GCN1,0.00022541455271259965,0.2144498436527652,Gbm
ATAD1,0.00022545561741646206,-0.4148124099032907,Gbm
CIAO2B,0.00022666177724907867,-0.318053934285062,Gbm
ADAP1,0.00022742141217314547,-0.8472239414893671,Gbm
MEST,0.00022974600830135035,0.6718594571240629,Gbm
SKP1,0.00022993502981135538,-0.3650514882029855,Gbm
FAM102A,0.00023034459934302012,-0.4328827069427205,Gbm
ANK3,0.0002317537489008828,-0.8955846189519945,Gbm
PRPF40A,0.00023176524550658185,0.3634604455111985,Gbm
NUDT21,0.00023336511939846117,0.33646287842973205,Gbm
ADNP,0.00023455968354093608,0.36055551373880496,Gbm
ADA2,0.00023663763839533222,-0.6574292878869921,Gbm
CDK11B,0.00023857332898931602,0.3822677464116973,Gbm
ERMN,0.0002390768985315141,-1.150162037717064,Gbm
ENPP6,0.00024039472490239967,-0.7241652770788405,Gbm
NSL1,0.00024111794660215596,0.46173547431873707,Gbm
NRIP2,0.00024191454016276651,-0.656744064482397,Gbm
PPIF,0.00024208906791399048,-0.5520038890901106,Gbm
ARL8B,0.00024222250086079614,-0.3058762742944201,Gbm
ZNF260,0.0002430613937137999,0.6597983219159771,Gbm
SMC2,0.00024329039263215483,0.7850345230351241,Gbm
C6orf120,0.00024348535223410258,-0.45740107999389,Gbm
CNOT10,0.00024380207882056959,0.2309252387096557,Gbm
RFT1,0.00024398272115673316,0.5689410133242538,Gbm
CMTM5,0.0002442765059104207,-0.5782773446014045,Gbm
CTNNBL1,0.00024479916751718467,0.22421892464573367,Gbm
BIN1,0.0002456198949216525,-0.511620144137503,Gbm
TRIM27,0.0002458547610408704,0.3496723530510806,Gbm
